1	4	22	22
1	4	23	23
1	4	24	24
1	4	25	25
1	4	26	26
1	4	27	27
1	4	28	28
1	4	29	29
1	4	2a	2a
1	4	2b	2b
1	4	2c	2c
1	4	2d	2d
1	4	2e	2e
1	4	2f	2f
1	4	30	30
1	4	31	31
1	4	32	32
1	4	33	33
1	4	34	34
1	4	35	35
1	4	36	36
1	4	37	37
1	4	38	38
1	4	39	39
1	4	3a	3a
1	4	3b	3b
1	4	3c	3c
1	4	3d	3d
1	4	3e	3e
1	4	3f	3f
1	4	40	40
1	5	41	41
1	5	42	42
1	5	43	43
1	5	44	44
1	5	45	45
1	5	46	46
1	5	47	47
1	5	48	48
1	5	49	49
1	5	4a	4a
1	5	4b	4b
1	5	4c	4c
1	5	4d	4d
1	5	4e	4e
1	5	4f	4f
1	5	50	50
1	5	51	51
1	5	52	52
1	5	53	53
1	5	54	54
1	5	55	55
1	5	56	56
1	5	57	57
1	5	58	58
1	5	59	59
1	5	5a	5a
1	4	5b	5b
1	4	5c	5c
1	4	5d	5d
1	4	5e	5e
1	4	5f	5f
1	4	60	60
1	5	61	61
1	5	62	62
1	5	63	63
1	5	64	64
1	5	65	65
1	5	66	66
1	5	67	67
1	5	68	68
1	5	69	69
1	5	6a	6a
1	5	6b	6b
1	5	6c	6c
1	5	6d	6d
1	5	6e	6e
1	5	6f	6f
1	5	70	70
1	5	71	71
1	5	72	72
1	5	73	73
1	5	74	74
1	5	75	75
1	5	76	76
1	5	77	77
1	5	78	78
1	5	79	79
1	5	7a	7a
1	4	7b	7b
1	4	7c	7c
1	4	7d	7d
1	4	7e	7e
2	4	22	22
2	4	23	23
2	4	24	24
2	4	25	25
2	4	26	26
2	4	27	27
2	4	28	28
2	4	29	29
2	4	2a	2a
2	4	2b	2b
2	4	2c	2c
2	4	2d	2d
2	4	2e	2e
2	4	2f	2f
2	4	30	30
2	4	31	31
2	4	32	32
2	4	33	33
2	4	34	34
2	4	35	35
2	4	36	36
2	4	37	37
2	4	38	38
2	4	39	39
2	4	3a	3a
2	4	3b	3b
2	4	3c	3c
2	4	3d	3d
2	4	3e	3e
2	4	3f	3f
2	4	40	40
2	5	41	41
2	5	42	42
2	5	43	43
2	5	44	44
2	5	45	45
2	5	46	46
2	5	47	47
2	5	48	48
2	5	49	49
